conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
MEASUREMENT_TYPE_1,length,,MEASUREMENT TYPE AUTHORITY DOCUMENT.csv,Index,EH
MEASUREMENT_TYPE_2,depth,,MEASUREMENT TYPE AUTHORITY DOCUMENT.csv,Index,EH
MEASUREMENT_TYPE_3,breadth,,MEASUREMENT TYPE AUTHORITY DOCUMENT.csv,Index,EH
MEASUREMENT_TYPE_4,weight,,MEASUREMENT_TYPE_4,Index,EH
MEASUREMENT_TYPE_4_1,tonnage,,MEASUREMENT TYPE AUTHORITY DOCUMENT.csv,Index,EH
